international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,total_net_minutes,total_net_calls,total_net_charge
0,0,0.0,10.8,5.0,2.92,3,604.4000000000001,279.0,58.97
0,0,0.0,8.7,3.0,2.35,2,577.4,342.0,63.01
0,1,19.0,14.9,4.0,4.02,2,507.6,297.0,49.02
0,0,0.0,7.4,5.0,2.0,2,563.8,334.0,54.129999999999995
0,1,27.0,11.1,3.0,3.0,4,629.0,321.0,63.98
1,0,0.0,11.0,4.0,2.97,3,483.4,269.0,55.16
0,1,21.0,9.8,3.0,2.65,1,499.4,332.0,43.779999999999994
0,1,24.0,10.7,6.0,2.89,1,720.9124999999999,266.0,67.63625
0,1,31.0,5.6,1.0,1.51,1,643.4000000000001,227.0,57.849999999999994
0,1,20.0,9.4,4.0,2.54,1,544.9000000000001,288.0,49.46
1,0,0.0,11.3,3.0,3.05,3,732.9,314.0,77.75999999999999
0,0,0.0,16.6,7.0,4.48,2,483.3,252.0,49.1
1,0,0.0,11.8,4.0,3.19,0,468.49999999999994,222.0,50.01
0,0,0.0,9.4,3.0,2.54,4,650.3,346.0,56.33
0,0,0.0,11.2,3.0,3.02,2,624.5,221.0,59.07
0,1,33.0,11.6,5.0,3.13,0,609.5999999999999,255.0,71.41
0,1,31.0,7.7,6.0,2.08,3,605.9,344.0,49.88
0,0,0.0,6.1,4.0,1.65,1,590.1,300.0,62.44
0,0,0.0,11.5,3.0,3.11,1,539.8,307.0,50.65
0,0,0.0,10.2,4.0,2.75,2,486.6,317.0,45.29
0,0,0.0,14.0,6.0,3.78,3,615.9,380.0,55.629999999999995
0,1,4.0,9.4,3.0,2.54,3,595.4000000000001,269.0,53.669999999999995
0,0,0.0,11.4,7.0,3.08,1,564.8,355.0,55.66
0,0,0.0,12.1,1.0,3.27,0,519.2,259.0,48.11000000000001
0,0,0.0,14.0,6.0,3.78,3,607.0,341.0,57.010000000000005
0,0,0.0,13.5,4.0,3.65,1,543.3,270.0,56.52
0,0,0.0,10.7,9.0,2.89,3,659.8000000000001,320.0,65.41
1,0,0.0,10.1,4.0,2.73,1,459.5,310.0,50.25
0,0,0.0,12.0,7.0,3.24,2,722.2124999999999,370.0,63.43625
0,0,0.0,6.5,4.0,1.76,1,585.6,325.0,55.809999999999995
0,1,13.0,12.1,4.0,3.27,1,532.1,296.0,52.55
0,0,0.0,13.4,6.0,3.62,2,594.5,298.0,54.74
0,0,0.0,15.1,6.0,4.08,2,663.9,342.0,64.7
0,0,0.0,13.3,3.0,3.59,0,500.5,349.0,47.96
0,1,22.0,14.3,3.0,3.86,1,540.2,285.0,47.72
1,0,0.0,11.9,3.0,3.21,2,684.6,327.0,76.79
0,0,0.0,7.1,4.0,1.92,1,597.4000000000001,304.0,54.28
0,0,0.0,8.4,8.0,2.27,2,683.8,283.0,67.93
0,0,0.0,10.2,10.5,2.75,1,525.7,283.0,46.64
1,0,0.0,13.3,3.0,3.59,3,536.5,247.0,56.38
0,1,20.0,9.8,6.0,2.65,0,624.5999999999999,263.0,57.45
0,1,25.0,10.6,10.0,2.86,1,574.6,326.0,60.64
0,0,0.0,17.25,4.0,4.65,1,575.3,324.0,55.82
0,0,0.0,9.1,4.0,2.46,1,465.99999999999994,334.0,48.45
1,0,0.0,13.1,5.0,3.54,1,605.4,329.0,57.19
0,0,0.0,14.5,4.0,3.92,3,640.0,278.0,61.8
1,1,26.0,14.4,7.0,3.89,1,739.5,334.0,75.67000000000002
0,1,40.0,12.1,3.0,3.27,1,609.3,229.0,64.11
0,1,16.0,9.4,4.0,2.54,1,725.0999999999999,339.0,71.24
0,1,32.0,11.4,5.0,3.08,1,600.9000000000001,284.0,59.62
0,0,0.0,14.4,7.0,3.89,2,488.4,356.0,44.04
0,0,0.0,9.3,2.0,2.51,0,563.2,273.0,60.709999999999994
0,1,37.0,12.2,1.0,3.29,1,515.7,279.0,56.06
0,0,0.0,9.3,1.0,2.51,1,710.4000000000001,303.0,62.260000000000005
0,0,0.0,7.6,6.0,2.05,1,595.9000000000001,238.0,55.05
0,0,0.0,8.4,9.0,2.27,1,515.9000000000001,253.0,56.99
0,0,0.0,13.7,8.0,3.7,1,765.9,296.0,75.11999999999999
0,0,0.0,10.4,2.0,2.81,0,644.6,323.0,54.3
0,0,0.0,4.6,6.0,1.24,0,485.09999999999997,315.0,50.56
0,0,0.0,8.4,6.0,2.27,1,653.9,337.0,72.81000000000002
0,0,0.0,9.1,4.0,2.46,2,506.3,264.5,48.339999999999996
0,1,30.0,9.8,7.0,2.65,2,618.0999999999999,299.0,50.839999999999996
0,1,39.0,10.1,5.0,2.73,1,669.8000000000001,338.0,71.28
0,0,0.0,9.0,1.0,2.43,0,721.7,217.0,78.55
0,0,0.0,11.5,7.0,3.11,4,505.1,345.0,55.09
0,1,30.0,9.4,4.0,2.54,3,441.29999999999995,232.0,44.589999999999996
0,1,40.0,11.3,10.0,3.05,0,736.0,336.0,67.44
0,0,0.0,12.2,4.0,3.29,0,569.2,259.0,51.68
0,0,0.0,8.6,2.0,2.32,1,507.1,329.0,52.059999999999995
0,1,24.0,9.5,4.0,2.57,0,782.4000000000001,274.0,76.62
0,0,0.0,10.6,4.0,2.86,1,667.5999999999999,323.0,61.07
0,0,0.0,10.3,3.0,2.78,0,560.9000000000001,264.0,55.5
0,1,34.0,11.8,10.0,3.19,3,592.8,310.0,61.66
0,1,33.0,15.5,4.0,4.19,1,667.0,299.0,63.73
0,0,0.0,15.3,5.0,4.13,2,470.20000000000005,303.0,53.760000000000005
0,0,0.0,10.9,2.0,2.94,1,555.3,220.0,58.790000000000006
0,0,0.0,10.1,3.0,2.73,2,595.3000000000001,302.0,54.769999999999996
0,0,0.0,11.1,7.0,3.0,2,592.5,335.0,65.0
0,0,0.0,10.4,4.0,2.81,0,433.20000000000005,335.0,35.78
0,0,0.0,13.0,6.0,3.51,3,448.4,265.0,35.81
0,0,0.0,12.0,4.0,3.24,0,501.0,352.0,40.17
0,0,0.0,9.0,6.0,2.43,0,425.5,279.0,42.49
0,0,0.0,10.0,9.0,2.7,2,529.9,336.0,49.510000000000005
0,0,0.0,12.7,2.0,3.43,1,519.4,343.0,51.15
0,0,0.0,13.2,5.0,3.56,4,578.8,271.0,56.23
0,0,0.0,10.3,5.0,2.78,1,491.79999999999995,312.0,45.0
0,1,29.0,7.6,3.0,2.05,3,522.2,256.0,48.5
0,0,0.0,11.1,2.0,3.0,1,448.4,260.0,45.96
0,1,38.0,7.5,7.0,2.03,1,454.7,267.0,48.36
0,1,19.0,7.8,2.0,2.11,0,628.0,351.0,59.82
0,0,0.0,8.1,2.0,2.19,1,608.9000000000001,356.0,52.699999999999996
0,0,0.0,7.2,3.0,1.94,2,476.8,370.0,43.63
0,0,0.0,11.6,2.0,3.13,0,613.0,290.0,63.24
0,0,0.0,3.25,0.0,0.8899999999999992,3,612.5,331.0,55.62
0,0,0.0,11.5,4.0,3.11,1,673.3,310.0,61.88
0,0,0.0,11.2,4.0,3.02,2,620.0,301.0,58.029999999999994
0,0,0.0,12.2,6.0,3.29,4,492.2,317.0,43.78
0,1,37.0,12.3,4.0,3.32,1,623.9000000000001,263.0,60.8
0,0,0.0,6.8,7.0,1.84,4,588.7,280.0,54.5
0,1,22.0,7.3,5.0,1.97,2,562.1,256.0,55.74
1,0,0.0,10.3,7.0,2.78,3,694.5,294.0,61.75
0,0,0.0,13.7,3.0,3.7,5,350.9,313.0,27.130000000000003
0,0,0.0,12.5,3.0,3.38,1,453.1,325.0,40.870000000000005
0,0,0.0,9.2,5.0,2.48,4,648.9000000000001,299.0,61.7
0,0,0.0,10.8,3.0,2.92,1,738.4000000000001,285.0,77.97999999999999
0,1,12.0,9.0,6.0,2.43,2,551.0,306.0,58.47
0,1,40.0,10.2,2.0,2.75,2,459.70000000000005,293.0,41.03
0,1,17.0,9.7,3.0,2.62,0,592.7,315.0,59.67999999999999
0,0,0.0,14.2,2.0,3.83,2,558.2,294.0,61.1
0,1,28.0,8.5,5.0,2.3,2,497.0,305.0,46.0
0,0,0.0,12.1,2.0,3.27,3,730.35,324.0,68.925
0,1,32.0,12.8,2.0,3.46,2,537.5,293.0,49.67999999999999
0,0,0.0,14.8,4.0,4.0,3,612.9,283.0,61.3
0,1,28.0,7.8,8.0,2.11,1,591.5,311.0,52.220000000000006
0,0,0.0,9.3,2.0,2.51,1,614.0999999999999,324.0,57.309999999999995
0,0,0.0,12.9,1.0,3.48,1,593.5999999999999,276.0,54.2
1,1,16.0,7.7,2.0,2.08,0,491.29999999999995,319.0,46.91
0,0,0.0,10.9,5.0,2.94,2,449.5,310.0,38.03
0,0,0.0,5.1,8.0,1.38,1,642.4,306.0,59.33
1,1,21.0,10.0,4.0,2.7,1,509.70000000000005,302.0,47.79
0,0,0.0,10.4,2.0,2.81,3,541.1999999999999,298.0,47.089999999999996
0,1,20.0,7.3,1.0,1.97,1,623.9,314.0,62.02
0,0,0.0,10.5,2.0,2.84,1,502.2,321.0,48.24999999999999
0,0,0.0,10.5,5.0,2.84,0,554.8,352.0,47.089999999999996
0,1,30.0,12.1,3.0,3.27,1,493.79999999999995,316.0,45.0
0,0,0.0,13.3,6.0,3.59,1,642.9,256.0,61.97
0,1,34.0,10.4,10.5,2.81,0,632.6,216.0,51.959999999999994
0,1,30.0,12.4,4.0,3.35,2,548.5999999999999,265.0,51.89
0,0,0.0,8.2,5.0,2.21,1,506.20000000000005,258.0,46.620000000000005
0,0,0.0,14.6,2.0,3.94,1,596.2,295.0,62.980000000000004
0,0,0.0,14.6,7.0,3.94,1,584.0,312.0,64.83
1,0,0.0,9.7,4.0,2.62,4,492.79999999999995,243.0,52.82000000000001
0,1,21.0,15.7,2.0,4.24,2,705.1,332.0,67.87
0,0,0.0,8.5,6.0,2.3,2,639.6999999999999,329.0,58.79
0,0,0.0,8.0,4.0,2.16,0,628.3,296.0,60.01
0,0,0.0,10.5,2.0,2.84,3,556.6125000000001,337.0,62.276250000000005
0,0,0.0,9.0,4.0,2.43,1,658.3,328.0,65.16
0,0,0.0,5.3,4.0,1.43,3,724.4,290.0,72.66
0,0,0.0,8.8,8.0,2.38,1,603.0999999999999,286.0,59.32000000000001
0,1,36.0,11.2,8.0,3.02,1,573.3,264.0,53.77
0,0,0.0,11.1,5.0,3.0,1,547.1,217.0,49.57
0,1,34.0,10.7,1.0,2.89,2,535.1,352.0,57.85
0,0,0.0,9.5,1.0,2.57,6,517.2,321.0,40.76
0,1,28.0,8.0,3.0,2.16,2,607.5,277.0,63.269999999999996
0,0,0.0,10.2,10.5,2.75,3,540.8,316.0,53.78
0,0,0.0,3.25,5.0,0.8899999999999992,1,604.5,300.0,55.43
0,1,29.0,9.0,6.0,2.43,2,670.8,291.0,73.45
0,0,0.0,13.3,5.0,3.59,2,694.7,282.0,65.82
0,0,0.0,11.4,2.0,3.08,3,587.3,334.0,58.17
0,0,0.0,12.9,4.0,3.48,1,551.3,331.0,55.169999999999995
0,0,0.0,11.3,3.0,3.05,2,714.3000000000001,375.5,82.41
0,1,39.0,6.7,3.0,1.81,5,622.4000000000001,269.0,68.14
0,0,0.0,9.5,3.0,2.57,3,633.5999999999999,315.0,59.0
0,0,0.0,11.7,7.0,3.16,2,365.4,315.0,32.95
0,0,0.0,15.3,3.0,4.13,3,428.8,309.0,46.41
0,0,0.0,12.3,5.0,3.32,3,596.5,278.0,56.32
0,1,36.0,10.9,2.0,2.94,1,540.3,316.0,42.3
0,1,34.0,14.0,7.0,3.78,0,611.2,252.0,61.7
0,0,0.0,8.9,3.0,2.4,1,606.4,280.0,53.34
0,0,0.0,9.0,3.0,2.43,0,477.2,301.5,47.470000000000006
0,0,0.0,8.9,8.0,2.4,1,631.1,342.0,54.879999999999995
0,0,0.0,10.5,3.0,2.84,3,629.4,188.0,63.05
0,0,0.0,9.5,2.0,2.57,7,818.6999999999999,273.0,87.13
0,0,0.0,12.9,3.0,3.48,2,683.8,338.0,59.93
0,0,0.0,13.0,5.0,3.51,1,501.79999999999995,328.0,52.71
0,0,0.0,14.1,3.0,3.81,1,570.2,292.0,51.839999999999996
0,0,0.0,7.8,10.0,2.11,1,591.1,280.0,60.330000000000005
0,1,32.0,7.7,3.0,2.08,2,622.6,274.0,67.01
0,0,0.0,12.1,4.0,3.27,1,757.7,329.0,73.32
0,0,0.0,12.5,2.0,3.38,0,592.7,347.0,61.709999999999994
0,0,0.0,15.0,6.0,4.05,5,608.3,269.0,64.82000000000001
0,0,0.0,11.3,1.0,3.05,0,529.0,292.0,58.95
0,0,0.0,7.6,3.0,2.05,2,553.2,264.0,58.44
0,0,0.0,11.9,2.0,3.21,0,651.7,307.0,66.62
0,1,36.0,8.7,8.0,2.35,1,434.1,260.0,41.019999999999996
0,0,0.0,8.8,4.0,2.38,0,738.4000000000001,320.0,72.55
0,0,0.0,12.5,4.0,3.38,1,571.4,311.0,54.49
0,0,0.0,9.1,4.0,2.46,2,519.1,306.0,46.02
0,0,0.0,13.8,2.0,3.73,1,600.0,334.0,59.74999999999999
0,1,30.0,13.3,7.0,3.59,0,359.3,308.0,30.38
0,0,0.0,6.8,7.0,1.84,0,503.1,265.0,45.27
0,0,0.0,10.5,2.0,2.84,1,510.6,319.0,42.53
0,0,0.0,12.1,3.0,3.27,4,588.1,279.0,56.21
0,0,0.0,7.1,1.0,1.92,3,626.6,307.0,61.019999999999996
0,1,29.0,8.8,2.0,2.38,2,378.00000000000006,284.0,42.89
0,0,0.0,7.9,2.0,2.13,1,614.4,285.0,69.25
0,1,29.0,12.3,9.0,3.32,0,603.5,315.0,56.42999999999999
0,0,0.0,11.2,5.0,3.02,1,519.2,291.0,47.26
0,0,0.0,13.3,5.0,3.59,0,690.2,290.0,62.32
1,0,0.0,8.8,4.0,2.38,2,579.5,270.0,58.18
1,0,0.0,12.0,4.0,3.24,4,700.4000000000001,309.0,67.97
0,0,0.0,7.9,3.0,2.13,0,527.5,268.0,52.24
0,0,0.0,11.9,2.0,3.21,0,570.2,252.0,52.260000000000005
0,0,0.0,15.0,2.0,4.05,0,659.4,276.0,61.68
0,0,0.0,8.8,5.0,2.38,1,844.65,247.0,82.995
0,0,0.0,10.1,5.0,2.73,3,807.5999999999999,326.0,82.79999999999998
0,1,28.0,6.4,3.0,1.73,2,488.8,257.0,41.41
0,0,0.0,9.7,4.0,2.62,2,714.1,300.0,77.44999999999999
0,0,0.0,11.3,4.0,3.05,0,474.6,320.0,38.01
0,0,0.0,12.4,7.0,3.35,2,607.1,314.0,53.18
0,0,0.0,12.1,10.0,3.27,0,568.1,333.0,58.06
0,0,0.0,9.9,3.0,2.67,2,809.5,289.0,75.69
0,0,0.0,5.9,3.0,1.59,2,634.2,313.0,65.6
0,0,0.0,8.6,5.0,2.32,1,690.7,310.0,59.85
0,1,31.0,12.0,4.0,3.24,1,659.8,252.0,71.06
0,1,27.0,13.2,2.0,3.56,4,626.0999999999999,358.0,55.25
0,0,0.0,9.8,3.0,2.65,2,613.3,309.0,58.81
0,0,0.0,6.7,2.0,1.81,0,568.4,312.0,55.92
0,0,0.0,9.5,5.0,2.57,2,554.3,277.0,49.99
0,1,28.0,8.7,3.0,2.35,0,536.6,299.0,58.05
0,0,0.0,10.9,9.0,2.94,0,461.7,291.0,43.9
0,0,0.0,5.5,5.0,1.49,1,639.0999999999999,291.0,62.559999999999995
0,1,39.0,9.9,3.0,2.67,1,671.0,358.0,70.05
0,1,39.0,10.1,3.0,2.73,1,573.0,340.0,59.32
0,0,0.0,16.4,3.0,4.43,2,558.0,281.0,59.05000000000001
0,0,0.0,7.9,5.0,2.13,2,587.5,293.0,53.92
0,1,39.0,5.1,7.0,1.38,1,652.0999999999999,297.0,60.46
0,0,0.0,13.9,5.0,3.75,1,523.7,300.0,47.09
0,0,0.0,9.2,5.0,2.48,1,534.2,312.0,45.47
0,1,30.0,9.7,5.0,2.62,3,517.9000000000001,323.0,47.790000000000006
0,0,0.0,14.8,3.0,4.0,0,651.5999999999999,305.0,58.62
0,1,25.0,4.9,2.0,1.32,3,528.2,324.0,49.87
0,0,0.0,6.6,6.0,1.78,0,355.1,359.0,32.21
0,1,28.0,11.2,5.0,3.02,0,542.4,322.0,51.29
0,0,0.0,12.6,6.0,3.4,0,684.8000000000001,328.0,77.11
0,0,0.0,15.7,4.0,4.24,0,612.3,253.0,58.26
0,0,0.0,10.2,4.0,2.75,1,421.5,316.0,41.38
0,0,0.0,9.0,10.5,2.43,2,598.4,312.0,62.66000000000001
0,0,0.0,9.7,7.0,2.62,4,645.4000000000001,288.0,70.2
1,0,0.0,13.8,5.0,3.73,1,508.1,308.0,52.36
0,0,0.0,9.9,4.0,2.67,2,406.4,234.5,34.5
0,0,0.0,9.1,4.0,2.46,0,629.5,251.0,57.94
0,0,0.0,10.0,5.0,2.7,1,509.9,345.0,50.58
0,0,0.0,9.0,6.0,2.43,3,595.1,342.0,50.01
0,1,38.0,7.0,7.0,1.89,1,639.4,293.0,62.870000000000005
1,0,0.0,11.1,4.0,3.0,1,626.3,311.0,66.91
0,0,0.0,5.0,9.0,1.35,1,624.9,383.5,63.400000000000006
0,1,14.0,10.2,3.0,2.75,1,551.1,369.0,55.16
0,0,0.0,13.5,10.5,3.65,5,519.9,290.0,45.01
0,0,0.0,12.3,4.0,3.32,2,517.7,268.0,45.839999999999996
0,0,0.0,11.2,3.0,3.02,3,585.2,240.0,51.93
0,0,0.0,11.9,5.0,3.21,1,628.6,276.0,55.66
0,0,0.0,5.2,3.0,1.4,4,541.5,297.0,59.15
1,0,0.0,9.1,1.0,2.46,2,463.6,255.0,42.940000000000005
0,1,38.0,9.2,1.0,2.48,3,774.2,290.0,77.08
1,0,0.0,14.5,4.0,3.92,0,748.7,260.0,77.89
0,1,21.0,9.5,4.0,2.57,2,681.2,305.0,60.32
0,1,37.0,10.4,9.0,2.81,3,564.9,274.0,60.45
0,0,0.0,11.0,6.0,2.97,1,552.5,291.0,54.379999999999995
0,1,25.0,11.3,5.0,3.05,2,453.79999999999995,289.0,49.400000000000006
0,1,16.0,11.3,7.0,3.05,0,552.2,299.0,50.709999999999994
0,0,0.0,8.0,2.0,2.16,2,543.0,286.0,51.839999999999996
0,0,0.0,14.9,2.0,4.02,0,665.0,321.0,66.09
0,1,40.0,11.9,1.0,3.21,0,519.3,281.0,51.49
0,0,0.0,9.1,5.0,2.46,1,654.5,258.0,59.69
0,0,0.0,12.4,3.0,3.35,1,618.5,311.0,57.449999999999996
0,0,0.0,8.3,3.0,2.24,2,540.9,296.0,46.58
0,0,0.0,15.0,7.0,4.05,2,552.1,267.0,62.44
0,0,0.0,13.6,2.0,3.67,0,662.9,266.0,67.49000000000001
0,1,35.0,10.6,6.0,2.86,5,766.0,315.0,73.92
0,0,0.0,10.4,6.0,2.81,4,733.1,301.0,70.23
0,1,40.0,9.4,6.0,2.54,0,644.4,284.0,67.42999999999999
0,0,0.0,10.9,10.0,2.94,1,660.2,281.0,69.76
0,0,0.0,13.6,3.0,3.67,1,610.0,338.0,69.38
0,0,0.0,11.7,4.0,3.16,1,642.5,228.0,67.55
0,0,0.0,10.7,5.0,2.89,3,634.5,210.0,67.62
0,0,0.0,11.5,4.0,3.11,2,685.0999999999999,248.0,69.3
0,1,18.0,8.5,5.0,2.3,0,489.59999999999997,342.0,44.22
0,0,0.0,11.3,2.0,3.05,0,496.85,343.0,55.385
0,0,0.0,8.4,3.0,2.27,2,574.2,319.0,60.07000000000001
1,0,0.0,9.6,7.0,2.59,2,697.3125,343.0,59.89625
0,0,0.0,11.3,4.0,3.05,1,584.5,317.0,46.95
1,0,0.0,13.2,5.0,3.56,0,661.5,296.0,68.88
0,1,36.0,11.3,3.0,3.05,1,585.5,286.0,51.62
0,0,0.0,7.4,4.0,2.0,1,527.2,302.0,50.199999999999996
1,1,21.0,10.9,5.0,2.94,0,612.2,324.0,56.489999999999995
0,1,30.0,5.8,3.0,1.57,3,454.9,283.0,48.279999999999994
0,0,0.0,6.5,3.0,1.76,2,560.2,302.0,64.24
0,0,0.0,8.3,5.0,2.24,2,411.6,317.0,30.5
0,0,0.0,9.7,3.0,2.62,2,652.0999999999999,283.0,63.3
1,0,0.0,7.2,4.0,1.94,4,485.1,296.0,58.11
0,0,0.0,10.8,2.0,2.92,1,361.1,316.0,30.0
0,0,0.0,5.0,10.0,1.35,1,480.6,281.0,49.06
0,1,32.0,10.5,4.0,2.84,3,599.1,290.0,62.86
0,1,24.0,7.5,7.0,2.03,3,766.35,314.0,75.17500000000001
0,0,0.0,11.4,5.0,3.08,2,671.3,271.0,66.94
0,0,0.0,8.7,2.0,2.35,2,504.9,301.0,48.769999999999996
0,0,0.0,12.0,4.0,3.24,2,558.6999999999999,267.0,60.35
0,0,0.0,5.9,6.0,1.59,3,662.0999999999999,297.0,56.14
0,0,0.0,9.9,1.0,2.67,2,501.09999999999997,345.0,54.870000000000005
1,0,0.0,8.4,4.0,2.27,0,657.7,287.0,62.74
0,0,0.0,14.7,5.0,3.97,3,505.4,309.0,45.94
1,0,0.0,10.0,3.0,2.7,1,700.2,288.0,77.82000000000001
0,0,0.0,9.2,5.0,2.48,1,603.0,302.0,57.53
0,0,0.0,9.6,7.0,2.59,0,684.5,267.0,72.55
0,0,0.0,14.7,3.0,3.97,0,587.7,284.0,58.17
0,1,40.0,12.4,4.0,3.35,1,506.0,293.0,47.269999999999996
0,0,0.0,14.1,6.0,3.81,1,603.8,328.0,54.14
0,0,0.0,9.0,3.0,2.43,2,656.5,243.0,64.14
0,0,0.0,10.2,4.0,2.75,1,625.2,285.0,55.54
0,0,0.0,10.6,3.0,2.86,1,565.1,340.0,46.69
0,1,27.0,9.1,3.0,2.46,0,394.9,282.0,37.83
0,0,0.0,13.9,4.0,3.75,1,557.0,283.0,53.05
0,1,31.0,13.6,10.5,3.67,3,737.1,315.0,80.63000000000001
0,0,0.0,10.8,4.0,2.92,3,626.5,295.0,57.25
0,0,0.0,10.2,4.0,2.75,1,512.7,315.0,49.17999999999999
0,0,0.0,12.5,4.0,3.38,1,596.0,275.0,58.269999999999996
0,0,0.0,8.5,10.5,2.3,3,622.8,242.0,59.89999999999999
0,1,28.0,12.6,3.0,3.4,3,634.0,209.0,58.629999999999995
0,0,0.0,9.1,4.0,2.46,2,597.0999999999999,332.0,58.72
0,0,0.0,8.2,4.0,2.21,2,541.2,300.0,49.06
1,0,0.0,10.5,5.0,2.84,1,610.7,340.0,62.269999999999996
0,0,0.0,10.8,5.0,2.92,1,670.5999999999999,304.0,61.72
0,0,0.0,9.6,2.0,2.59,0,523.8,301.0,45.03
1,0,0.0,9.1,3.0,2.46,3,539.8,300.0,44.17
0,0,0.0,7.7,2.0,2.08,2,528.0,308.0,58.160000000000004
0,1,32.0,8.5,7.0,2.3,0,586.1,321.0,56.46
0,0,0.0,7.0,6.0,1.89,1,633.0,261.0,64.08
0,0,0.0,13.7,7.0,3.7,0,507.49999999999994,286.0,49.21000000000001
0,0,0.0,6.4,7.0,1.73,0,510.29999999999995,340.0,45.709999999999994
0,0,0.0,9.4,6.0,2.54,3,522.8,309.0,53.879999999999995
0,0,0.0,8.1,4.0,2.19,0,586.8,276.0,52.809999999999995
0,1,32.0,10.8,4.0,2.92,6,648.6,291.0,63.160000000000004
0,1,31.0,12.3,2.0,3.32,6,503.1,286.0,36.98
0,0,0.0,9.4,3.0,2.54,3,562.7,305.0,57.42
0,0,0.0,7.7,6.0,2.08,2,437.3,310.0,38.97
0,0,0.0,6.6,6.0,1.78,2,523.4,273.0,42.04
0,0,0.0,3.5,3.0,0.95,1,645.1,271.0,57.31
0,0,0.0,13.6,2.0,3.67,1,530.7,319.0,45.89999999999999
1,0,0.0,8.3,4.0,2.24,3,733.0,352.0,76.13
0,0,0.0,13.4,5.0,3.62,0,624.7,360.0,58.36
0,1,34.0,15.6,4.0,4.21,2,456.1,298.0,42.41
0,1,36.0,3.8,4.0,1.03,1,661.8000000000001,338.0,63.83
0,0,0.0,3.25,4.0,0.8899999999999992,3,593.6,293.0,67.86000000000001
0,0,0.0,7.4,10.0,2.0,1,709.4,297.0,71.53999999999999
0,0,0.0,15.5,5.0,4.19,2,493.5,229.0,45.53
0,0,0.0,7.5,5.0,2.03,1,475.20000000000005,343.0,50.49
0,1,29.0,8.1,3.0,2.19,1,517.0,335.0,41.87
0,0,0.0,6.1,2.0,1.65,1,468.0,308.0,48.980000000000004
0,1,28.0,3.25,0.0,0.8899999999999992,1,595.4000000000001,291.0,59.78999999999999
1,0,0.0,12.4,3.0,3.35,1,635.3,306.0,58.51
0,1,40.0,10.8,10.5,2.92,3,714.6,315.0,65.34
0,0,0.0,10.1,5.0,2.73,2,475.79999999999995,235.0,42.03
0,0,0.0,7.0,3.0,1.89,1,521.8,300.0,56.82
0,0,0.0,10.1,5.0,2.73,1,612.4000000000001,334.0,49.45
0,0,0.0,11.0,5.0,2.97,2,375.70000000000005,282.0,32.86
0,0,0.0,11.9,8.0,3.21,2,571.0999999999999,294.0,44.26
0,0,0.0,13.7,3.0,3.7,2,545.0,262.0,56.699999999999996
0,1,30.0,7.8,2.0,2.11,0,633.4000000000001,332.0,69.99
0,0,0.0,10.9,3.0,2.94,2,578.3,300.0,69.15
0,0,0.0,12.5,4.0,3.38,0,635.2,329.0,61.12
0,0,0.0,12.4,9.0,3.35,2,441.99999999999994,270.0,43.629999999999995
0,1,30.0,12.0,7.0,3.24,2,633.3,231.0,57.06
0,0,0.0,9.5,4.0,2.57,5,717.9,262.0,72.39
1,1,35.0,11.1,3.0,3.0,1,621.3,304.0,59.480000000000004
0,1,32.0,8.2,4.0,2.21,3,487.7,278.0,48.620000000000005
0,1,30.0,9.5,3.0,2.57,1,615.5,283.0,63.599999999999994
0,0,0.0,12.3,4.0,3.32,3,716.6,243.0,71.62
0,1,25.0,17.25,5.0,4.65,2,691.4,317.0,65.05
0,1,40.0,8.2,5.0,2.21,0,583.9000000000001,314.0,61.07
0,0,0.0,11.1,8.0,3.0,3,537.8,240.0,46.05
0,0,0.0,9.0,5.0,2.43,1,590.2,286.0,61.839999999999996
0,0,0.0,11.3,4.0,3.05,1,634.5,338.0,58.24
0,0,0.0,8.9,3.0,2.4,0,582.6999999999999,306.0,61.11
0,1,21.0,10.0,5.0,2.7,2,680.6,267.0,68.77
0,0,0.0,11.5,4.0,3.11,5,675.9,248.5,68.81
0,0,0.0,7.7,4.0,2.08,1,636.4,298.0,65.33
0,1,24.0,10.9,7.0,2.94,0,553.4,237.0,57.120000000000005
0,0,0.0,8.5,2.0,2.3,1,541.8,307.0,52.71
0,0,0.0,10.5,3.0,2.84,3,393.5,266.0,36.09
0,0,0.0,4.5,10.5,1.22,0,527.9000000000001,331.0,53.260000000000005
0,0,0.0,12.8,3.0,3.46,1,471.20000000000005,322.0,48.17
0,1,24.0,6.0,3.0,1.62,2,554.3,317.0,56.04
1,1,36.0,11.0,6.0,2.97,1,687.9,313.0,67.48
1,0,0.0,10.7,2.0,2.89,1,503.4,244.0,46.879999999999995
0,0,0.0,9.8,7.0,2.65,3,642.8,298.0,63.989999999999995
0,0,0.0,9.9,3.0,2.67,1,347.3125,263.0,33.05625
0,0,0.0,10.2,3.0,2.75,3,668.2,305.0,71.9
0,0,0.0,7.8,5.0,2.11,1,602.0999999999999,310.0,51.89
0,0,0.0,12.2,6.0,3.29,3,548.4,313.0,53.730000000000004
0,0,0.0,11.3,3.0,3.05,2,642.8,361.0,61.800000000000004
0,0,0.0,14.1,5.0,3.81,3,551.4,317.0,56.650000000000006
0,1,20.0,9.6,5.0,2.59,1,505.5,341.0,46.25
0,0,0.0,11.4,9.0,3.08,1,614.7,328.0,55.709999999999994
0,1,22.0,9.5,4.0,2.57,3,394.81249999999994,345.0,44.526250000000005
